Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
M34 7LY,Yes,53.438732,-2.106675,393011,393556,SJ930935,Denton South,"Tameside, unparished area",1994-05-01,,96,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7LZ,Yes,53.438328,-2.106779,393004,393511,SJ930935,Denton South,"Tameside, unparished area",1994-05-01,,95,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NA,Yes,53.438398,-2.108089,392917,393519,SJ929935,Denton South,"Tameside, unparished area",1994-05-01,,90,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NB,Yes,53.438775,-2.108797,392870,393561,SJ928935,Denton South,"Tameside, unparished area",1994-05-01,,89,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7ND,Yes,53.439359,-2.109928,392795,393626,SJ927936,Denton South,"Tameside, unparished area",1994-05-01,,89,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NE,Yes,53.438966,-2.106194,393043,393582,SJ930935,Denton South,"Tameside, unparished area",1994-05-01,,98,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NF,Yes,53.439335,-2.105728,393074,393623,SJ930936,Denton South,"Tameside, unparished area",1994-05-01,,98,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NG,Yes,53.444837,-2.104748,393140,394235,SJ931942,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7NH,Yes,53.435842,-2.102046,393318,393234,SJ933932,Denton South,"Tameside, unparished area",2000-12-01,,92,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7NJ,Yes,53.438886,-2.104145,393179,393573,SJ931935,Denton South,"Tameside, unparished area",2019-06-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NL,Yes,53.439209,-2.103860,393198,393609,SJ931936,Denton South,"Tameside, unparished area",2018-07-01,,91,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NP,Yes,53.443281,-2.103644,393213,394062,SJ932940,Denton South,"Tameside, unparished area",1994-05-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7NQ,Yes,53.444416,-2.103768,393205,394188,SJ932941,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7NR,Yes,53.442310,-2.104334,393167,393954,SJ931939,Denton South,"Tameside, unparished area",1994-05-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7NS,Yes,53.441178,-2.105868,393065,393828,SJ930938,Denton South,"Tameside, unparished area",1994-05-01,,100,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7NT,Yes,53.441501,-2.106260,393039,393864,SJ930938,Denton South,"Tameside, unparished area",1994-05-01,,100,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7NU,Yes,53.440864,-2.105175,393111,393793,SJ931937,Denton South,"Tameside, unparished area",1994-05-01,,101,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7NX,Yes,53.439661,-2.103516,393221,393659,SJ932936,Denton South,"Tameside, unparished area",1994-05-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NY,Yes,53.440160,-2.106255,393039,393715,SJ930937,Denton South,"Tameside, unparished area",1994-05-01,,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7NZ,Yes,53.440385,-2.107898,392930,393740,SJ929937,Denton South,"Tameside, unparished area",1994-05-01,,95,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7PA,Yes,53.441384,-2.106892,392997,393851,SJ929938,Denton South,"Tameside, unparished area",1994-05-01,,99,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7PB,Yes,53.442086,-2.105931,393061,393929,SJ930939,Denton South,"Tameside, unparished area",1994-05-01,,100,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7PD,Yes,53.439006,-2.102129,393313,393586,SJ933935,Denton South,"Tameside, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PE,Yes,53.440743,-2.098987,393522,393779,SJ935937,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PG,Yes,53.437605,-2.100560,393417,393430,SJ934934,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PH,Yes,53.443492,-2.100785,393403,394085,SJ934940,Denton South,"Tameside, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7PJ,Yes,53.444221,-2.099477,393490,394166,SJ934941,Denton South,"Tameside, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7PL,Yes,53.443448,-2.100183,393443,394080,SJ934940,Denton South,"Tameside, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7PN,Yes,53.439339,-2.101483,393356,393623,SJ933936,Denton South,"Tameside, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005984,Tameside 029F,E01005984,Tameside 029F
M34 7PP,Yes,53.438541,-2.099720,393473,393534,SJ934935,Denton South,"Tameside, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PQ,Yes,53.437786,-2.099071,393516,393450,SJ935934,Denton South,"Tameside, unparished area",1994-05-01,,101,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PR,Yes,53.439170,-2.098848,393531,393604,SJ935936,Denton South,"Tameside, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PS,Yes,53.438964,-2.099103,393514,393581,SJ935935,Denton South,"Tameside, unparished area",1994-05-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PT,Yes,53.439711,-2.097284,393635,393664,SJ936936,Denton South,"Tameside, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PU,Yes,53.439325,-2.097268,393636,393621,SJ936936,Denton South,"Tameside, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PW,Yes,53.440148,-2.099346,393498,393713,SJ934937,Denton South,"Tameside, unparished area",1994-05-01,,111,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PX,Yes,53.439756,-2.097841,393598,393669,SJ935936,Denton South,"Tameside, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PY,Yes,53.439713,-2.094770,393802,393664,SJ938936,Denton South,"Tameside, unparished area",1994-05-01,,99,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7PZ,Yes,53.435617,-2.099982,393455,393209,SJ934932,Denton South,"Tameside, unparished area",1994-05-01,,82,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QA,Yes,53.434918,-2.100389,393428,393131,SJ934931,Denton South,"Tameside, unparished area",1994-05-01,,78,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QB,Yes,53.436417,-2.102274,393303,393298,SJ933932,Denton South,"Tameside, unparished area",1994-05-01,,96,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QD,Yes,53.437802,-2.101840,393332,393452,SJ933934,Denton South,"Tameside, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QF,Yes,53.441374,-2.097649,393611,393849,SJ936938,Denton South,"Tameside, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QG,Yes,53.441615,-2.099095,393515,393876,SJ935938,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QH,Yes,53.440939,-2.101306,393368,393801,SJ933938,Denton South,"Tameside, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QJ,Yes,53.441210,-2.099440,393492,393831,SJ934938,Denton South,"Tameside, unparished area",1994-05-01,,111,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QL,No,53.446064,-2.099783,393470,394371,SJ934943,Denton South,"Tameside, unparished area",1994-05-01,2013-07-01,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7QN,Yes,53.443055,-2.097487,393622,394036,SJ936940,Denton South,"Tameside, unparished area",1994-05-01,,115,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7QP,Yes,53.443377,-2.099069,393517,394072,SJ935940,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7QQ,Yes,53.442100,-2.099472,393490,393930,SJ934939,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QR,Yes,53.440592,-2.097120,393646,393762,SJ936937,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005983,Tameside 029E,E01005983,Tameside 029E
M34 7QS,Yes,53.441087,-2.096564,393683,393817,SJ936938,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7QT,Yes,53.441484,-2.094759,393803,393861,SJ938938,Denton South,"Tameside, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7QU,Yes,53.441114,-2.095872,393729,393820,SJ937938,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7QW,Yes,53.442983,-2.096584,393682,394028,SJ936940,Denton South,"Tameside, unparished area",1994-05-01,,116,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7QX,Yes,53.445252,-2.101435,393360,394281,SJ933942,Denton South,"Tameside, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7QY,No,53.455571,-2.112696,392614,395430,SJ926954,Denton North East,"Tameside, unparished area",1994-05-01,2003-05-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 7QZ,Yes,53.442640,-2.096250,393704,393990,SJ937939,Denton South,"Tameside, unparished area",1994-05-01,,115,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RA,Yes,53.444809,-2.094887,393795,394231,SJ937942,Denton South,"Tameside, unparished area",2000-12-01,,116,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RB,Yes,53.447703,-2.095992,393722,394553,SJ937945,Denton South,"Tameside, unparished area",1994-05-01,,100,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RD,Yes,53.445661,-2.098201,393575,394326,SJ935943,Denton South,"Tameside, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RE,Yes,53.445105,-2.096062,393717,394264,SJ937942,Denton South,"Tameside, unparished area",1994-05-01,,113,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RF,Yes,53.445276,-2.096514,393687,394283,SJ936942,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RG,Yes,53.447020,-2.095735,393739,394477,SJ937944,Denton South,"Tameside, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RH,Yes,53.445032,-2.097446,393625,394256,SJ936942,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RJ,Yes,53.445796,-2.097358,393631,394341,SJ936943,Denton South,"Tameside, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RL,Yes,53.445260,-2.094014,393853,394281,SJ938942,Denton South,"Tameside, unparished area",1994-05-01,,116,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7RN,Yes,53.445574,-2.094150,393844,394316,SJ938943,Denton South,"Tameside, unparished area",1994-05-01,,115,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RP,Yes,53.446958,-2.094665,393810,394470,SJ938944,Denton South,"Tameside, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RQ,Yes,53.446059,-2.094377,393829,394370,SJ938943,Denton South,"Tameside, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RR,Yes,53.446553,-2.095402,393761,394425,SJ937944,Denton South,"Tameside, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RS,Yes,53.448828,-2.094685,393809,394678,SJ938946,Denton South,"Tameside, unparished area",1994-05-01,,92,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RT,Yes,53.449591,-2.095168,393777,394763,SJ937947,Denton South,"Tameside, unparished area",1994-05-01,,88,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RU,Yes,53.447992,-2.094683,393809,394585,SJ938945,Denton South,"Tameside, unparished area",1994-05-01,,98,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RW,Yes,53.446159,-2.093565,393883,394381,SJ938943,Denton South,"Tameside, unparished area",1994-05-01,,115,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RX,Yes,53.449027,-2.092743,393938,394700,SJ939947,Denton South,"Tameside, unparished area",1994-05-01,,88,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RY,Yes,53.448370,-2.093720,393873,394627,SJ938946,Denton South,"Tameside, unparished area",1994-05-01,,94,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7RZ,Yes,53.447013,-2.093566,393883,394476,SJ938944,Denton South,"Tameside, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7SA,Yes,53.447615,-2.093583,393882,394543,SJ938945,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7SB,Yes,53.447840,-2.093041,393918,394568,SJ939945,Denton South,"Tameside, unparished area",1994-05-01,,101,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7SD,Yes,53.447517,-2.091776,394002,394532,SJ940945,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7SE,Yes,53.446025,-2.092631,393945,394366,SJ939943,Denton South,"Tameside, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7SF,Yes,53.445207,-2.092358,393963,394275,SJ939942,Denton South,"Tameside, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7SG,Yes,53.447462,-2.093327,393899,394526,SJ938945,Denton South,"Tameside, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7SH,Yes,53.443894,-2.093755,393870,394129,SJ938941,Denton South,"Tameside, unparished area",1994-05-01,,116,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7SJ,Yes,53.443903,-2.093304,393900,394130,SJ938941,Denton South,"Tameside, unparished area",1994-05-01,,114,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7SL,Yes,53.443553,-2.092460,393956,394091,SJ939940,Denton South,"Tameside, unparished area",1994-05-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7SN,Yes,53.443562,-2.092987,393921,394092,SJ939940,Denton South,"Tameside, unparished area",1994-05-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7SP,Yes,53.448134,-2.106638,393015,394602,SJ930946,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7SQ,Yes,53.447991,-2.105539,393088,394586,SJ930945,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7SR,Yes,53.448361,-2.104410,393163,394627,SJ931946,Denton South,"Tameside, unparished area",1994-05-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 7ST,Yes,53.447586,-2.106215,393043,394541,SJ930945,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7SU,Yes,53.447891,-2.107466,392960,394575,SJ929945,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7SW,Yes,53.443047,-2.095485,393755,394035,SJ937940,Denton South,"Tameside, unparished area",1994-05-01,,116,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005979,Tameside 029A,E01005979,Tameside 029A
M34 7SX,Yes,53.448793,-2.103719,393209,394675,SJ932946,Denton South,"Tameside, unparished area",1994-05-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 7SY,Yes,53.447630,-2.107691,392945,394546,SJ929945,Denton South,"Tameside, unparished area",1994-05-01,,101,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005981,Tameside 029C,E01005981,Tameside 029C
M34 7SZ,Yes,53.446625,-2.105731,393075,394434,SJ930944,Denton South,"Tameside, unparished area",1994-05-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TA,Yes,53.447551,-2.105613,393083,394537,SJ930945,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TB,Yes,53.445924,-2.105579,393085,394356,SJ930943,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TD,Yes,53.445602,-2.104358,393166,394320,SJ931943,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TE,Yes,53.446780,-2.103759,393206,394451,SJ932944,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TF,Yes,53.447416,-2.104286,393171,394522,SJ931945,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TG,Yes,53.447702,-2.096896,393662,394553,SJ936945,Denton South,"Tameside, unparished area",1994-05-01,,100,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7TH,Yes,53.447571,-2.103219,393242,394539,SJ932945,Denton South,"Tameside, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TJ,Yes,53.447743,-2.102271,393305,394558,SJ933945,Denton South,"Tameside, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TL,Yes,53.448184,-2.100992,393390,394607,SJ933946,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TN,Yes,53.448761,-2.099578,393484,394671,SJ934946,Denton South,"Tameside, unparished area",1994-05-01,,101,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7TP,Yes,53.447836,-2.098176,393577,394568,SJ935945,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7TQ,Yes,53.448511,-2.096566,393684,394643,SJ936946,Denton South,"Tameside, unparished area",1994-05-01,,97,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7TR,No,53.455571,-2.112696,392614,395430,SJ926954,Denton North East,"Tameside, unparished area",2000-06-01,2012-04-01,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005974,Tameside 021C,E01005974,Tameside 021C
M34 7TS,Yes,53.448898,-2.096627,393680,394686,SJ936946,Denton South,"Tameside, unparished area",1994-05-01,,96,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7TT,Yes,53.448800,-2.095769,393737,394675,SJ937946,Denton South,"Tameside, unparished area",1994-05-01,,93,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7TU,Yes,53.449120,-2.099458,393492,394711,SJ934947,Denton South,"Tameside, unparished area",1994-05-01,,100,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005978,Tameside 026D,E01005978,Tameside 026D
M34 7TW,Yes,53.448427,-2.100541,393420,394634,SJ934946,Denton South,"Tameside, unparished area",1994-05-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TX,Yes,53.448434,-2.102739,393274,394635,SJ932946,Denton South,"Tameside, unparished area",1994-05-01,,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7TY,No,53.449019,-2.102349,393300,394700,SJ933947,Denton South,"Tameside, unparished area",1994-05-01,1995-12-01,104,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005977,Tameside 026C,E01005977,Tameside 026C
M34 7UA,Yes,53.446940,-2.105732,393075,394469,SJ930944,Denton South,"Tameside, unparished area",1994-05-01,,103,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7UD,Yes,53.446051,-2.104631,393148,394370,SJ931943,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7UE,Yes,53.446455,-2.104752,393140,394415,SJ931944,Denton South,"Tameside, unparished area",1994-05-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7UF,Yes,53.447994,-2.103115,393249,394586,SJ932945,Denton South,"Tameside, unparished area",1994-05-01,,105,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
M34 7UG,Yes,53.445599,-2.104824,393135,394320,SJ931943,Denton South,"Tameside, unparished area",2009-01-01,,102,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005980,Tameside 029B,E01005980,Tameside 029B
