Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
M35 9UZ,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2007-01-01,2007-01-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9WA,Yes,53.509531,-2.136392,391052,401436,SD910014,Failsworth East,"Oldham, unparished area",1995-01-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005380,Oldham 030C,E01005380,Oldham 030C
M35 9WB,Yes,53.508710,-2.138847,390889,401345,SD908013,Failsworth East,"Oldham, unparished area",1983-01-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WD,Yes,53.508537,-2.140897,390753,401326,SD907013,Failsworth East,"Oldham, unparished area",1980-01-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WE,Yes,53.508440,-2.139600,390839,401315,SD908013,Failsworth East,"Oldham, unparished area",1980-01-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WF,Yes,53.508261,-2.138453,390915,401295,SD909012,Failsworth East,"Oldham, unparished area",1980-01-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WG,Yes,53.496765,-2.146284,390393,400017,SD903000,Failsworth East,"Oldham, unparished area",1983-07-01,,95,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005367,Oldham 033C,E01005367,Oldham 033C
M35 9WH,Yes,53.510716,-2.135927,391083,401568,SD910015,Failsworth East,"Oldham, unparished area",1980-01-01,,111,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005380,Oldham 030C,E01005380,Oldham 030C
M35 9WJ,Yes,53.501357,-2.122797,391952,400525,SD919005,Failsworth East,"Oldham, unparished area",1980-01-01,,95,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WL,Yes,53.504896,-2.134115,391202,400920,SD912009,Failsworth East,"Oldham, unparished area",1980-01-01,,112,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WN,Yes,53.503444,-2.137639,390968,400759,SD909007,Failsworth East,"Oldham, unparished area",1980-01-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WP,Yes,53.501841,-2.140890,390752,400581,SD907005,Failsworth East,"Oldham, unparished area",1980-01-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005367,Oldham 033C,E01005367,Oldham 033C
M35 9WQ,Yes,53.497384,-2.147342,390323,400086,SD903000,Failsworth East,"Oldham, unparished area",1980-01-01,,95,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005367,Oldham 033C,E01005367,Oldham 033C
M35 9WR,Yes,53.495590,-2.150893,390087,399887,SJ900998,Failsworth East,"Oldham, unparished area",1980-01-01,,83,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005367,Oldham 033C,E01005367,Oldham 033C
M35 9WS,Yes,53.502438,-2.137138,391001,400647,SD910006,Failsworth East,"Oldham, unparished area",1980-01-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WT,Yes,53.507991,-2.145055,390477,401266,SD904012,Failsworth East,"Oldham, unparished area",1985-10-01,,107,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005366,Oldham 033B,E01005366,Oldham 033B
M35 9WU,Yes,53.494517,-2.153828,389892,399768,SJ898997,Failsworth East,"Oldham, unparished area",1994-05-01,,71,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005367,Oldham 033C,E01005367,Oldham 033C
M35 9WW,Yes,53.503040,-2.137713,390963,400714,SD909007,Failsworth East,"Oldham, unparished area",1980-01-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WX,Yes,53.502563,-2.138118,390936,400661,SD909006,Failsworth East,"Oldham, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WY,Yes,53.502619,-2.136309,391056,400667,SD910006,Failsworth East,"Oldham, unparished area",1994-05-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005365,Oldham 033A,E01005365,Oldham 033A
M35 9WZ,Yes,53.499125,-2.142253,390661,400279,SD906002,Failsworth East,"Oldham, unparished area",1996-06-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005367,Oldham 033C,E01005367,Oldham 033C
M35 9XA,No,53.517663,-2.146266,390399,402342,SD903023,Failsworth East,"Oldham, unparished area",1999-06-01,2004-07-01,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005362,Oldham 031A,E01005362,Oldham 031A
M35 9XB,Yes,53.516924,-2.147289,390331,402260,SD903022,Failsworth East,"Oldham, unparished area",1999-06-01,,108,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005368,Oldham 031C,E01005368,Oldham 031C
M35 9XD,Yes,53.511697,-2.136625,391037,401677,SD910016,Failsworth East,"Oldham, unparished area",2000-12-01,,111,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005380,Oldham 030C,E01005380,Oldham 030C
M35 9XE,Yes,53.510996,-2.136789,391026,401599,SD910015,Failsworth East,"Oldham, unparished area",2000-12-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005380,Oldham 030C,E01005380,Oldham 030C
M35 9XF,Yes,53.511552,-2.137635,390970,401661,SD909016,Failsworth East,"Oldham, unparished area",2001-06-01,,110,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005380,Oldham 030C,E01005380,Oldham 030C
M35 9XG,Yes,53.511435,-2.138042,390943,401648,SD909016,Failsworth East,"Oldham, unparished area",2001-06-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005380,Oldham 030C,E01005380,Oldham 030C
M35 9XH,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2001-06-01,2006-02-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XJ,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2002-06-01,2011-05-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XL,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",1997-12-01,2006-02-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XN,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2003-09-01,2003-10-01,104,England,2024-09-07,Imputed by ONS by reference to surrounding postcode grid references,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XP,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2004-05-01,2015-05-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XQ,Yes,53.509748,-2.135367,391120,401460,SD911014,Failsworth East,"Oldham, unparished area",1995-01-01,,113,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005380,Oldham 030C,E01005380,Oldham 030C
M35 9XR,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2007-09-01,2008-09-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XS,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2006-09-01,2008-10-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XT,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2004-10-01,2006-02-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XU,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2005-03-01,2006-04-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XW,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2003-06-01,2006-01-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XX,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2003-02-01,2004-03-01,104,England,2024-09-07,Imputed by ONS by reference to surrounding postcode grid references,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XY,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2002-12-01,2006-02-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9XZ,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2000-12-01,2009-08-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9YA,Yes,53.498808,-2.142461,390647,400244,SD906002,Failsworth East,"Oldham, unparished area",2016-08-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005367,Oldham 033C,E01005367,Oldham 033C
M35 9YF,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",1995-01-01,2006-03-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9YJ,Yes,53.506186,-2.145096,390474,401065,SD904010,Failsworth East,"Oldham, unparished area",1995-01-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005366,Oldham 033B,E01005366,Oldham 033B
M35 9YY,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2007-02-01,2011-03-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9YZ,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2001-06-01,2003-05-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9ZA,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",1999-06-01,2004-05-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9ZX,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2005-01-01,2006-04-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9ZY,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2004-02-01,2005-07-01,104,England,2024-09-07,Imputed by ONS by reference to surrounding postcode grid references,E01005363,Oldham 032A,E01005363,Oldham 032A
M35 9ZZ,No,53.510725,-2.152636,389975,401571,SD899015,Failsworth East,"Oldham, unparished area",2002-05-01,2011-05-01,104,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005363,Oldham 032A,E01005363,Oldham 032A
M40 0JB,Yes,53.523878,-2.169833,388838,403037,SD888030,Chadderton South,"Oldham, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005345,Oldham 028C,E01005345,Oldham 028C
M40 0NW,No,53.523959,-2.169969,388829,403046,SD888030,Chadderton South,"Oldham, unparished area",1995-07-01,2017-05-01,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005345,Oldham 028C,E01005345,Oldham 028C
M40 0WY,No,53.524022,-2.169924,388832,403053,SD888030,Chadderton South,"Oldham, unparished area",2004-10-01,2005-04-01,106,England,2024-09-07,Imputed by ONS by reference to surrounding postcode grid references,E01005345,Oldham 028C,E01005345,Oldham 028C
M40 1GT,Yes,53.493316,-2.163545,389247,399636,SJ892996,Failsworth West,"Oldham, unparished area",1994-05-01,,66,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005375,Oldham 034D,E01005375,Oldham 034D
M40 1QT,Yes,53.493658,-2.163335,389261,399674,SJ892996,Failsworth West,"Oldham, unparished area",1994-05-01,,67,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005375,Oldham 034D,E01005375,Oldham 034D
M40 3HZ,Yes,53.522300,-2.167263,389008,402861,SD890028,Chadderton South,"Oldham, unparished area",1994-05-01,,106,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005345,Oldham 028C,E01005345,Oldham 028C
M40 3RX,Yes,53.520885,-2.163320,389269,402703,SD892027,Chadderton South,"Oldham, unparished area",1994-05-01,,109,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005346,Oldham 028D,E01005346,Oldham 028D
OL1 1AA,Yes,53.541494,-2.099826,393482,404988,SD934049,St Mary's,"Oldham, unparished area",1990-02-01,,186,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1AB,No,53.541824,-2.112563,392638,405026,SD926050,Coldhurst,"Oldham, unparished area",2000-06-01,2001-01-01,216,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1AD,Yes,53.540954,-2.110659,392764,404929,SD927049,Coldhurst,"Oldham, unparished area",1992-08-01,,204,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1AE,No,53.541494,-2.099826,393482,404988,SD934049,St Mary's,"Oldham, unparished area",1995-01-01,2017-10-01,186,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1AF,No,53.540417,-2.098028,393601,404868,SD936048,St Mary's,"Oldham, unparished area",1984-10-01,2001-08-01,188,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1AG,No,53.541494,-2.099826,393482,404988,SD934049,St Mary's,"Oldham, unparished area",1993-01-01,2018-12-01,186,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1AH,No,53.541602,-2.099555,393500,405000,SD934050,St Mary's,"Oldham, unparished area",1993-01-01,1994-12-01,186,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1AJ,No,53.541806,-2.112699,392629,405024,SD926050,Coldhurst,"Oldham, unparished area",1990-02-01,1999-06-01,216,England,2024-09-07,Postcode sector mean (mainly PO Boxes),E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1AL,Yes,53.540181,-2.109252,392857,404843,SD928048,Coldhurst,"Oldham, unparished area",2005-03-01,,196,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1AN,Yes,53.539224,-2.113746,392559,404737,SD925047,Coldhurst,"Oldham, unparished area",2003-04-01,,199,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1AP,Yes,53.540749,-2.107186,392994,404906,SD929049,St Mary's,"Oldham, unparished area",2017-04-01,,192,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1AQ,Yes,53.541510,-2.099824,393482,404990,SD934049,St Mary's,"Oldham, unparished area",2018-08-01,,186,England,2024-09-07,Imputed by ONS by reference to surrounding postcode grid references,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1BA,Yes,53.538927,-2.115271,392458,404704,SD924047,Coldhurst,"Oldham, unparished area",1980-01-01,,198,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BB,Yes,53.538486,-2.114136,392533,404655,SD925046,Coldhurst,"Oldham, unparished area",2000-12-01,,195,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BD,Yes,53.539599,-2.115467,392445,404779,SD924047,Coldhurst,"Oldham, unparished area",1980-01-01,,200,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BE,Yes,53.539593,-2.114549,392506,404778,SD925047,Coldhurst,"Oldham, unparished area",1980-01-01,,199,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BF,No,53.540692,-2.111624,392700,404900,SD927048,Coldhurst,"Oldham, unparished area",1994-05-01,1995-01-01,205,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BG,No,53.539828,-2.113689,392563,404804,SD925048,Coldhurst,"Oldham, unparished area",1980-01-01,2017-06-01,201,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BH,No,53.540692,-2.111624,392700,404900,SD927048,Coldhurst,"Oldham, unparished area",1980-01-01,1982-12-01,205,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BJ,Yes,53.539891,-2.112890,392616,404811,SD926048,Coldhurst,"Oldham, unparished area",1980-01-01,,201,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BL,Yes,53.539891,-2.112890,392616,404811,SD926048,Coldhurst,"Oldham, unparished area",1980-01-01,,201,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BN,No,53.539891,-2.112890,392616,404811,SD926048,Coldhurst,"Oldham, unparished area",1980-01-01,2024-04-01,201,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BP,No,53.538896,-2.110111,392800,404700,SD927046,Coldhurst,"Oldham, unparished area",1980-01-01,1995-01-01,191,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BQ,No,53.541494,-2.099826,393482,404988,SD934049,St Mary's,"Oldham, unparished area",2000-12-01,2001-11-01,186,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1BS,No,53.539792,-2.113131,392600,404800,SD925047,Coldhurst,"Oldham, unparished area",1980-01-01,1983-12-01,200,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BT,Yes,53.538595,-2.114742,392493,404667,SD924046,Coldhurst,"Oldham, unparished area",2000-12-01,,196,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BU,Yes,53.539269,-2.115302,392456,404742,SD924047,Coldhurst,"Oldham, unparished area",1980-01-01,,199,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BW,No,53.538893,-2.113129,392600,404700,SD925046,Coldhurst,"Oldham, unparished area",1980-01-01,1994-12-01,196,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BX,No,53.539155,-2.111922,392680,404729,SD926047,Coldhurst,"Oldham, unparished area",1980-01-01,2001-09-01,196,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BY,No,53.539794,-2.111622,392700,404800,SD927048,Coldhurst,"Oldham, unparished area",1984-02-01,1995-07-01,199,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1BZ,No,53.538866,-2.113491,392576,404697,SD925046,Coldhurst,"Oldham, unparished area",1980-01-01,2004-10-01,197,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DA,No,53.538391,-2.112448,392645,404644,SD926046,Coldhurst,"Oldham, unparished area",1995-12-01,1998-06-01,191,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DB,No,53.541804,-2.067912,395597,405020,SD955050,Saddleworth West & Lees,Saddleworth,1995-12-01,2016-05-01,199,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005418,Oldham 018D,E01005418,Oldham 018D
OL1 1DD,No,53.540757,-2.109844,392818,404907,SD928049,Coldhurst,"Oldham, unparished area",2000-12-01,2001-11-01,201,England,2024-09-07,Approximate to within 50 metres,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DE,Yes,53.539585,-2.113930,392547,404777,SD925047,Coldhurst,"Oldham, unparished area",1991-09-01,,200,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DF,No,53.539795,-2.110113,392800,404800,SD928047,Coldhurst,"Oldham, unparished area",1980-01-01,1998-06-01,197,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DG,No,53.538895,-2.111620,392700,404700,SD926047,Coldhurst,"Oldham, unparished area",1980-01-01,1994-12-01,193,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DH,No,53.540692,-2.111624,392700,404900,SD927048,Coldhurst,"Oldham, unparished area",1980-01-01,1990-12-01,205,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DJ,Yes,53.540271,-2.110477,392776,404853,SD927048,Coldhurst,"Oldham, unparished area",1980-01-01,,200,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DL,No,53.540559,-2.109828,392819,404885,SD928048,Coldhurst,"Oldham, unparished area",1984-02-01,2013-04-01,200,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DN,Yes,53.540542,-2.109029,392872,404883,SD928048,Coldhurst,"Oldham, unparished area",1980-01-01,,197,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DP,No,53.539338,-2.108769,392889,404749,SD928047,Coldhurst,"Oldham, unparished area",1980-01-01,2000-06-01,188,England,2024-09-07,Approximate to within 50 metres,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DQ,No,53.541494,-2.099826,393482,404988,SD934049,St Mary's,"Oldham, unparished area",1980-01-01,2003-04-01,186,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1DR,No,53.540147,-2.108092,392934,404839,SD929048,Coldhurst,"Oldham, unparished area",1980-01-01,1999-12-01,191,England,2024-09-07,Approximate to within 50 metres,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DS,No,53.540576,-2.111534,392706,404887,SD927048,Coldhurst,"Oldham, unparished area",1980-01-01,1998-06-01,204,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DT,No,53.540271,-2.110477,392776,404853,SD927048,Coldhurst,"Oldham, unparished area",1984-10-01,2009-03-01,200,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DU,Yes,53.540975,-2.107370,392982,404931,SD929049,St Mary's,"Oldham, unparished area",1984-10-01,,194,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1DW,No,53.539696,-2.110264,392790,404789,SD927047,Coldhurst,"Oldham, unparished area",1980-01-01,2001-12-01,197,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DX,No,53.540855,-2.110554,392771,404918,SD927049,Coldhurst,"Oldham, unparished area",1984-02-01,1998-06-01,204,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DY,No,53.540855,-2.110554,392771,404918,SD927049,Coldhurst,"Oldham, unparished area",1984-02-01,1998-06-01,204,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005434,Oldham 024B,E01005434,Oldham 024B
OL1 1DZ,Yes,53.541282,-2.106164,393062,404965,SD930049,St Mary's,"Oldham, unparished area",2000-06-01,,193,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1EA,Yes,53.541074,-2.105783,393087,404942,SD930049,St Mary's,"Oldham, unparished area",1980-01-01,,190,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1EB,No,53.540545,-2.106101,393066,404883,SD930048,St Mary's,"Oldham, unparished area",1980-01-01,2000-06-01,188,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1ED,Yes,53.540695,-2.106612,393032,404900,SD930048,St Mary's,"Oldham, unparished area",1980-01-01,,189,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1EE,No,53.540698,-2.105589,393100,404900,SD930049,St Mary's,"Oldham, unparished area",1990-02-01,1994-05-01,188,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1EF,No,53.540732,-2.107188,392994,404904,SD929049,St Mary's,"Oldham, unparished area",1980-01-01,2000-06-01,192,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1EG,Yes,53.541758,-2.104699,393159,405018,SD931050,St Mary's,"Oldham, unparished area",2020-11-01,,191,England,2024-09-07,Within the building of the matched address closest to the postcode mean,E01005433,Oldham 014D,E01005433,Oldham 014D
OL1 1EH,No,53.539799,-2.105586,393100,404800,SD931047,St Mary's,"Oldham, unparished area",1980-01-01,1981-12-01,183,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005427,Oldham 022C,E01005427,Oldham 022C
OL1 1EJ,No,53.539799,-2.105586,393100,404800,SD931047,St Mary's,"Oldham, unparished area",1980-01-01,1981-12-01,183,England,2024-09-07,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005427,Oldham 022C,E01005427,Oldham 022C
