Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
BL1 6LH,Yes,53.598800,-2.459028,369719,411457,SD697114,Smithills,"Bolton, unparished area",1980-01-01,,154,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LJ,Yes,53.599943,-2.460869,369598,411585,SD695115,Smithills,"Bolton, unparished area",1980-01-01,,163,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LL,Yes,53.600140,-2.461143,369580,411607,SD695116,Smithills,"Bolton, unparished area",1980-01-01,,164,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LN,Yes,53.598311,-2.457057,369849,411402,SD698114,Smithills,"Bolton, unparished area",1980-01-01,,143,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LP,Yes,53.599019,-2.462642,369480,411483,SD694114,Smithills,"Bolton, unparished area",1980-01-01,,162,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LQ,Yes,53.599497,-2.460109,369648,411535,SD696115,Smithills,"Bolton, unparished area",1980-01-01,,161,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LR,No,53.596477,-2.462312,369500,411200,SD695111,Smithills,"Bolton, unparished area",1980-01-01,1995-12-01,160,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LS,No,53.597376,-2.462322,369500,411300,SD695113,Smithills,"Bolton, unparished area",1992-08-01,1994-12-01,161,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LT,Yes,53.596789,-2.460774,369602,411234,SD696112,Smithills,"Bolton, unparished area",1980-01-01,,158,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LU,Yes,53.596788,-2.463192,369442,411235,SD694112,Smithills,"Bolton, unparished area",1994-05-01,,162,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004840,Bolton 012A,E01004840,Bolton 012A
BL1 6LW,No,53.598280,-2.460821,369600,411400,SD695113,Smithills,"Bolton, unparished area",1980-01-01,1991-12-01,155,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LX,Yes,53.596407,-2.459607,369679,411191,SD696111,Smithills,"Bolton, unparished area",1980-01-01,,156,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004925,Bolton 008E,E01004925,Bolton 008E
BL1 6LY,Yes,53.595966,-2.461989,369521,411143,SD695111,Smithills,"Bolton, unparished area",1980-01-01,,159,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6LZ,Yes,53.596444,-2.461572,369549,411196,SD695111,Smithills,"Bolton, unparished area",1980-01-01,,159,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6NA,Yes,53.595827,-2.460658,369609,411127,SD696111,Smithills,"Bolton, unparished area",1980-01-01,,158,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6NB,Yes,53.593846,-2.464081,369381,410908,SD693109,Smithills,"Bolton, unparished area",1980-01-01,,164,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004841,Bolton 012B,E01004841,Bolton 012B
BL1 6ND,Yes,53.597593,-2.454800,369998,411321,SD699113,Smithills,"Bolton, unparished area",1980-01-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6NE,Yes,53.597553,-2.455872,369927,411317,SD699113,Smithills,"Bolton, unparished area",1980-01-01,,140,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6NF,Yes,53.597505,-2.456793,369866,411312,SD698113,Smithills,"Bolton, unparished area",1980-01-01,,141,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6NG,Yes,53.598648,-2.463288,369437,411442,SD694114,Smithills,"Bolton, unparished area",1980-01-01,,163,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6NH,Yes,53.598061,-2.457192,369840,411374,SD698113,Smithills,"Bolton, unparished area",1980-01-01,,143,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6NJ,Yes,53.598580,-2.433656,371398,411422,SD713114,Astley Bridge,"Bolton, unparished area",1980-01-01,,114,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NL,Yes,53.598647,-2.434850,371319,411430,SD713114,Astley Bridge,"Bolton, unparished area",1980-01-01,,116,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NN,Yes,53.598019,-2.434557,371338,411360,SD713113,Astley Bridge,"Bolton, unparished area",1980-01-01,,115,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NP,Yes,53.596635,-2.438983,371044,411208,SD710112,Astley Bridge,"Bolton, unparished area",1980-01-01,,113,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NQ,No,53.595700,-2.470161,368980,411117,SD689111,Smithills,"Bolton, unparished area",1991-01-01,2004-10-01,178,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004841,Bolton 012B,E01004841,Bolton 012B
BL1 6NR,Yes,53.596674,-2.438577,371071,411212,SD710112,Astley Bridge,"Bolton, unparished area",1980-01-01,,112,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NS,Yes,53.597529,-2.435866,371251,411306,SD712113,Astley Bridge,"Bolton, unparished area",1980-01-01,,115,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NT,Yes,53.598097,-2.435464,371278,411369,SD712113,Astley Bridge,"Bolton, unparished area",1980-01-01,,117,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NU,Yes,53.599107,-2.436485,371211,411482,SD712114,Astley Bridge,"Bolton, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NW,Yes,53.597433,-2.434669,371330,411295,SD713112,Astley Bridge,"Bolton, unparished area",1980-01-01,,114,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NX,Yes,53.599147,-2.438210,371097,411487,SD710114,Astley Bridge,"Bolton, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NY,Yes,53.598604,-2.439292,371025,411427,SD710114,Astley Bridge,"Bolton, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6NZ,Yes,53.599249,-2.439858,370988,411499,SD709114,Astley Bridge,"Bolton, unparished area",1980-01-01,,125,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PA,Yes,53.599283,-2.440417,370951,411503,SD709115,Astley Bridge,"Bolton, unparished area",1980-01-01,,125,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PB,Yes,53.588488,-2.425425,371936,410296,SD719102,Halliwell,"Bolton, unparished area",2009-12-01,,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01033220,Bolton 016F,E01033220,Bolton 016F
BL1 6PD,Yes,53.598887,-2.442997,370780,411460,SD707114,Astley Bridge,"Bolton, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PE,Yes,53.598544,-2.443447,370750,411422,SD707114,Astley Bridge,"Bolton, unparished area",1980-01-01,,122,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PF,Yes,53.599903,-2.440379,370954,411572,SD709115,Astley Bridge,"Bolton, unparished area",1980-01-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PG,Yes,53.601045,-2.439784,370994,411699,SD709116,Astley Bridge,"Bolton, unparished area",1980-01-01,,127,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6PH,Yes,53.599595,-2.438804,371058,411537,SD710115,Astley Bridge,"Bolton, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PJ,Yes,53.598589,-2.445228,370632,411428,SD706114,Astley Bridge,"Bolton, unparished area",1980-01-01,,125,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PL,Yes,53.600425,-2.445159,370638,411632,SD706116,Astley Bridge,"Bolton, unparished area",1980-01-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PN,Yes,53.602709,-2.442599,370809,411885,SD708118,Astley Bridge,"Bolton, unparished area",1998-12-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6PP,Yes,53.601984,-2.439342,371024,411803,SD710118,Astley Bridge,"Bolton, unparished area",1980-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6PQ,Yes,53.601347,-2.443718,370734,411734,SD707117,Astley Bridge,"Bolton, unparished area",1980-01-01,,137,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6PR,Yes,53.601374,-2.438442,371083,411735,SD710117,Astley Bridge,"Bolton, unparished area",1980-01-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6PS,Yes,53.600193,-2.437314,371157,411603,SD711116,Astley Bridge,"Bolton, unparished area",1980-01-01,,122,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PT,Yes,53.600218,-2.438070,371107,411606,SD711116,Astley Bridge,"Bolton, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PU,Yes,53.599283,-2.435643,371267,411501,SD712115,Astley Bridge,"Bolton, unparished area",1980-01-01,,119,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PW,Yes,53.600630,-2.438225,371097,411652,SD710116,Astley Bridge,"Bolton, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6PX,No,53.599281,-2.433633,371400,411500,SD713115,Astley Bridge,"Bolton, unparished area",1980-01-01,1997-12-01,116,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PY,Yes,53.598733,-2.440790,370926,411442,SD709114,Astley Bridge,"Bolton, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6PZ,Yes,53.600032,-2.442103,370840,411587,SD708115,Astley Bridge,"Bolton, unparished area",1981-06-01,,129,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6QA,Yes,53.598649,-2.434457,371345,411430,SD713114,Astley Bridge,"Bolton, unparished area",1985-04-01,,116,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6QB,No,53.601073,-2.435162,371300,411700,SD713116,Astley Bridge,"Bolton, unparished area",1988-03-01,1998-12-01,123,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6QD,Yes,53.602505,-2.439408,371020,411861,SD710118,Astley Bridge,"Bolton, unparished area",1997-12-01,,132,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6QE,Yes,53.602486,-2.434708,371331,411857,SD713118,Astley Bridge,"Bolton, unparished area",1980-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6QF,Yes,53.601832,-2.434097,371371,411784,SD713117,Astley Bridge,"Bolton, unparished area",1980-01-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6QG,Yes,53.602215,-2.434917,371317,411827,SD713118,Astley Bridge,"Bolton, unparished area",1980-01-01,,129,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6QH,Yes,53.602195,-2.435521,371277,411825,SD712118,Astley Bridge,"Bolton, unparished area",1980-01-01,,129,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6QJ,Yes,53.602445,-2.436144,371236,411853,SD712118,Astley Bridge,"Bolton, unparished area",1980-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6QL,Yes,53.602558,-2.437082,371174,411866,SD711118,Astley Bridge,"Bolton, unparished area",1980-01-01,,131,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6QN,Yes,53.602185,-2.438272,371095,411825,SD710118,Astley Bridge,"Bolton, unparished area",1980-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6QP,Yes,53.603507,-2.440537,370946,411973,SD709119,Astley Bridge,"Bolton, unparished area",1980-01-01,,136,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6QQ,Yes,53.601667,-2.434836,371322,411766,SD713117,Astley Bridge,"Bolton, unparished area",1980-01-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 6QR,Yes,53.603716,-2.442458,370819,411997,SD708119,Astley Bridge,"Bolton, unparished area",1980-01-01,,140,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6QS,Yes,53.604229,-2.442267,370832,412054,SD708120,Astley Bridge,"Bolton, unparished area",1980-01-01,,141,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6QT,Yes,53.604568,-2.445308,370631,412093,SD706120,Astley Bridge,"Bolton, unparished area",1980-01-01,,149,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6QU,Yes,53.603978,-2.444562,370680,412027,SD706120,Astley Bridge,"Bolton, unparished area",1980-01-01,,144,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6QW,Yes,53.603316,-2.438797,371061,411951,SD710119,Astley Bridge,"Bolton, unparished area",1980-01-01,,136,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6QX,Yes,53.604324,-2.445623,370610,412066,SD706120,Astley Bridge,"Bolton, unparished area",1980-01-01,,148,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6QY,Yes,53.604640,-2.447788,370467,412102,SD704121,Astley Bridge,"Bolton, unparished area",1980-01-01,,153,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6QZ,Yes,53.605160,-2.448065,370449,412160,SD704121,Astley Bridge,"Bolton, unparished area",1980-01-01,,157,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6RA,Yes,53.605037,-2.444951,370655,412145,SD706121,Astley Bridge,"Bolton, unparished area",1980-01-01,,152,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6RB,Yes,53.604755,-2.443285,370765,412113,SD707121,Astley Bridge,"Bolton, unparished area",1980-01-01,,147,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6RD,Yes,53.603757,-2.443471,370752,412002,SD707120,Astley Bridge,"Bolton, unparished area",1980-01-01,,142,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6RE,Yes,53.604174,-2.440045,370979,412047,SD709120,Astley Bridge,"Bolton, unparished area",1980-01-01,,140,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RF,Yes,53.604105,-2.439213,371034,412039,SD710120,Astley Bridge,"Bolton, unparished area",1980-01-01,,140,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RG,Yes,53.603535,-2.437998,371114,411975,SD711119,Astley Bridge,"Bolton, unparished area",1980-01-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RH,Yes,53.604813,-2.442273,370832,412119,SD708121,Astley Bridge,"Bolton, unparished area",1980-01-01,,145,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RJ,Yes,53.604006,-2.436779,371195,412027,SD711120,Astley Bridge,"Bolton, unparished area",1980-01-01,,139,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RL,Yes,53.604788,-2.436954,371184,412114,SD711121,Astley Bridge,"Bolton, unparished area",1980-01-01,,144,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RN,Yes,53.605313,-2.438198,371102,412173,SD711121,Astley Bridge,"Bolton, unparished area",1980-01-01,,147,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6RP,Yes,53.605640,-2.439743,371000,412210,SD710122,Astley Bridge,"Bolton, unparished area",1980-01-01,,148,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004772,Bolton 005C,E01004772,Bolton 005C
BL1 6RQ,Yes,53.604047,-2.437974,371116,412032,SD711120,Astley Bridge,"Bolton, unparished area",1980-01-01,,141,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RR,Yes,53.605765,-2.437629,371140,412223,SD711122,Astley Bridge,"Bolton, unparished area",1980-01-01,,149,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RS,Yes,53.604465,-2.436253,371230,412078,SD712120,Astley Bridge,"Bolton, unparished area",1980-01-01,,142,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RT,Yes,53.604019,-2.435752,371263,412028,SD712120,Astley Bridge,"Bolton, unparished area",1980-01-01,,139,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RU,Yes,53.603286,-2.437044,371177,411947,SD711119,Astley Bridge,"Bolton, unparished area",1980-01-01,,136,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RW,Yes,53.604839,-2.437770,371130,412120,SD711121,Astley Bridge,"Bolton, unparished area",1980-01-01,,144,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RX,No,53.602865,-2.436692,371200,411900,SD711118,Astley Bridge,"Bolton, unparished area",1993-08-01,1995-12-01,133,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RY,Yes,53.603079,-2.434866,371321,411923,SD713119,Astley Bridge,"Bolton, unparished area",2002-05-01,,133,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6RZ,Yes,53.603543,-2.435686,371267,411975,SD712119,Astley Bridge,"Bolton, unparished area",2003-02-01,,136,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6SA,Yes,53.603325,-2.436334,371224,411951,SD712119,Astley Bridge,"Bolton, unparished area",2003-08-01,,135,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
BL1 6SB,No,53.588388,-2.462224,369500,410300,SD694103,Smithills,"Bolton, unparished area",1990-02-01,1994-05-01,168,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004921,Bolton 008C,E01004921,Bolton 008C
BL1 6SR,No,53.588388,-2.462224,369500,410300,SD694103,Smithills,"Bolton, unparished area",1987-10-01,1991-12-01,168,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004921,Bolton 008C,E01004921,Bolton 008C
BL1 6TA,Yes,53.595843,-2.456579,369879,411127,SD698111,Smithills,"Bolton, unparished area",1991-09-01,,160,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6TB,Yes,53.595379,-2.457994,369785,411076,SD697110,Smithills,"Bolton, unparished area",1991-09-01,,163,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6TX,Yes,53.598277,-2.461637,369546,411400,SD695113,Smithills,"Bolton, unparished area",1992-01-01,,157,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6TY,Yes,53.597632,-2.458804,369733,411327,SD697113,Smithills,"Bolton, unparished area",1992-01-01,,146,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6TZ,Yes,53.597740,-2.461057,369584,411340,SD695113,Smithills,"Bolton, unparished area",1992-01-01,,156,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6WA,No,53.588488,-2.425440,371935,410296,SD719102,Halliwell,"Bolton, unparished area",2004-07-01,2008-06-01,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01033220,Bolton 016F,E01033220,Bolton 016F
BL1 6WS,No,53.588488,-2.425440,371935,410296,SD719102,Halliwell,"Bolton, unparished area",2007-04-01,2011-05-01,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01033220,Bolton 016F,E01033220,Bolton 016F
BL1 6WT,No,53.588488,-2.425440,371935,410296,SD719102,Halliwell,"Bolton, unparished area",2004-06-01,2007-07-01,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01033220,Bolton 016F,E01033220,Bolton 016F
BL1 6WU,No,53.597740,-2.461057,369584,411340,SD695113,Smithills,"Bolton, unparished area",2003-04-01,2003-05-01,156,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6WW,No,53.597740,-2.461057,369584,411340,SD695113,Smithills,"Bolton, unparished area",2002-06-01,2006-04-01,156,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6WY,No,53.597740,-2.461057,369584,411340,SD695113,Smithills,"Bolton, unparished area",2002-12-01,2004-01-01,156,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6WZ,No,53.588488,-2.425440,371935,410296,SD719102,Halliwell,"Bolton, unparished area",2002-08-01,2011-09-01,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01033220,Bolton 016F,E01033220,Bolton 016F
BL1 6YY,No,53.597740,-2.461057,369584,411340,SD695113,Smithills,"Bolton, unparished area",2001-12-01,2003-11-01,156,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6ZS,No,53.597740,-2.461057,369584,411340,SD695113,Smithills,"Bolton, unparished area",2004-01-01,2006-04-01,156,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 6ZT,No,53.588488,-2.425440,371935,410296,SD719102,Halliwell,"Bolton, unparished area",2007-01-01,2007-11-01,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01033220,Bolton 016F,E01033220,Bolton 016F
BL1 6ZU,No,53.597740,-2.461057,369584,411340,SD695113,Smithills,"Bolton, unparished area",2003-09-01,2006-02-01,156,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004924,Bolton 008D,E01004924,Bolton 008D
BL1 7AA,Yes,53.602625,-2.432925,371449,411872,SD714118,Astley Bridge,"Bolton, unparished area",1980-01-01,,128,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004766,Bolton 005A,E01004766,Bolton 005A
BL1 7AB,Yes,53.604247,-2.432339,371489,412052,SD714120,Astley Bridge,"Bolton, unparished area",1980-01-01,,132,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004773,Bolton 003D,E01004773,Bolton 003D
BL1 7AD,Yes,53.604222,-2.431764,371527,412049,SD715120,Astley Bridge,"Bolton, unparished area",1980-01-01,,131,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004773,Bolton 003D,E01004773,Bolton 003D
BL1 7AE,Yes,53.602438,-2.433106,371437,411851,SD714118,Astley Bridge,"Bolton, unparished area",2000-12-01,,128,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004774,Bolton 005D,E01004774,Bolton 005D
